Parameter,Row,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Slot6,Slot7,Slot8,Slot9,Slot10,Slot11,Slot12,Slot13,Slot14,Slot15
BETA,54,2.3193,,,,,,,,,,,,,,,
BETA,55,0.6147,,,,,,,,,,,,,,,
BETA,56,0.7578,,,,,,,,,,,,,,,
BETA,57,0.6634,,,,,,,,,,,,,,,
BETA,58,0.0,,,,,,,,,,,,,,,
BETA,59,1.2303,,,,,,,,,,,,,,,
BETA,60,0.2939,,,,,,,,,,,,,,,
BETA,61,0.4317,,,,,,,,,,,,,,,
BETA,62,1.0891,,,,,,,,,,,,,,,
BETA,63,0.9142,,,,,,,,,,,,,,,
BETA,64,1.1228,,,,,,,,,,,,,,,
BETA,65,1.4018,,,,,,,,,,,,,,,
BETA,66,2.2147,,,,,,,,,,,,,,,
BETA,67,2.3193,,,,,,,,,,,,,,,
BETA,68,1.4394,,,,,,,,,,,,,,,
BETA,69,1.3669,,,,,,,,,,,,,,,
BETA,70,2.1524,,,,,,,,,,,,,,,
BETA,71,1.3345,,,,,,,,,,,,,,,
BETA,72,1.8047,,,,,,,,,,,,,,,
BETA,73,0.6634,,,,,,,,,,,,,,,
BETA,74,2.0614,,,,,,,,,,,,,,,
BETA,75,1.6973,,,,,,,,,,,,,,,
BETA,76,1.2303,,,,,,,,,,,,,,,
BETA,77,1.7832,,,,,,,,,,,,,,,
BETA,78,1.3546,,,,,,,,,,,,,,,
BETA,79,1.3984,,,,,,,,,,,,,,,
BETA,80,1.1596,,,,,,,,,,,,,,,
BETA,81,0.8384,,,,,,,,,,,,,,,
BETA,82,2.577,,,,,,,,,,,,,,,
BETA,83,0.5248,,,,,,,,,,,,,,,
BETA,84,0.2939,,,,,,,,,,,,,,,
BETA,85,0.315,,,,,,,,,,,,,,,
BETA,86,0.4184,,,,,,,,,,,,,,,
BETA,87,1.4111,,,,,,,,,,,,,,,
BETA,88,0.5483,,,,,,,,,,,,,,,
BETA,89,2.6462,,,,,,,,,,,,,,,
BETA,90,1.4186,,,,,,,,,,,,,,,
BETA,91,0.3852,,,,,,,,,,,,,,,
BETA,92,0.629,,,,,,,,,,,,,,,
BETA,93,2.2147,,,,,,,,,,,,,,,
BETA,94,0.7578,,,,,,,,,,,,,,,
Currency,1,,,,,,,,,,,,,,,,
Currency,2,,,,,,,,,,,,,,,,
Currency,3,,,,,,,,,,,,,,,,
Currency,4,,,,,,,,,,,,,,,,
Currency,5,,,,,,,,,,,,,,,,
Currency,6,,,,,,,,,,,,,,,,
Currency,7,,,,,,,,,,,,,,,,
Currency,8,,,,,,,,,,,,,,,,
Currency,9,,,,,,,,,,,,,,,,
Currency,10,,,,,,,,,,,,,,,,
Currency,11,,,,,,,,,,,,,,,,
Currency,12,,,,,,,,,,,,,,,,
Currency,13,,,,,,,,,,,,,,,,
Currency,14,,,,,,,,,,,,,,,,
Currency,15,,,,,,,,,,,,,,,,
Currency,16,,,,,,,,,,,,,,,,
Currency,17,,,,,,,,,,,,,,,,
Currency,18,,,,,,,,,,,,,,,,
Currency,19,,,,,,,,,,,,,,,,
Currency,20,,,,,,,,,,,,,,,,
Currency,21,,,,,,,,,,,,,,,,
Currency,22,,,,,,,,,,,,,,,,
Currency,23,,,,,,,,,,,,,,,,
Currency,24,,,,,,,,,,,,,,,,
Currency,25,,,,,,,,,,,,,,,,
Currency,26,,,,,,,,,,,,,,,,
Currency,27,,,,,,,,,,,,,,,,
Currency,28,,,,,,,,,,,,,,,,
Currency,29,,,,,,,,,,,,,,,,
Currency,30,,,,,,,,,,,,,,,,
Currency,31,,,,,,,,,,,,,,,,
Currency,32,,,,,,,,,,,,,,,,
Currency,33,,,,,,,,,,,,,,,,
Currency,34,,,,,,,,,,,,,,,,
Currency,35,,,,,,,,,,,,,,,,
Currency,36,,,,,,,,,,,,,,,,
Currency,37,,,,,,,,,,,,,,,,
Currency,38,,,,,,,,,,,,,,,,
Currency,39,,,,,,,,,,,,,,,,
Currency,40,,,,,,,,,,,,,,,,
Currency,41,,,,,,,,,,,,,,,,
Currency,42,,,,,,,,,,,,,,,,
Currency,43,,,,,,,,,,,,,,,,
Currency,44,,,,,,,,,,,,,,,,
Currency,45,,,,,,,,,,,,,,,,
Currency,46,,,,,,,,,,,,,,,,
Currency,47,,,,,,,,,,,,,,,,
Currency,48,,,,,,,,,,,,,,,,
Currency,49,,,,,,,,,,,,,,,,
Currency,50,,,,,,,,,,,,,,,,
Currency,51,,,,,,,,,,,,,,,,
Currency,52,,,,,,,,,,,,,,,,
Currency,53,,,,,,,,,,,,,,,,
Currency,54,,,,,,,,,,,,,,,,
Currency,55,,,,,,,,,,,,,,,,
Currency,56,,,,,,,,,,,,,,,,
Currency,57,,,,,,,,,,,,,,,,
Currency,58,,,,,,,,,,,,,,,,
Currency,59,,,,,,,,,,,,,,,,
Currency,60,,,,,,,,,,,,,,,,
Currency,61,,,,,,,,,,,,,,,,
Currency,62,,,,,,,,,,,,,,,,
Currency,63,,,,,,,,,,,,,,,,
Currency,64,,,,,,,,,,,,,,,,
Currency,65,,,,,,,,,,,,,,,,
Currency,66,,,,,,,,,,,,,,,,
Currency,67,,,,,,,,,,,,,,,,
Currency,68,,,,,,,,,,,,,,,,
Currency,69,,,,,,,,,,,,,,,,
Currency,70,,,,,,,,,,,,,,,,
Currency,71,,,,,,,,,,,,,,,,
Currency,72,,,,,,,,,,,,,,,,
Currency,73,,,,,,,,,,,,,,,,
Currency,74,,,,,,,,,,,,,,,,
Currency,75,,,,,,,,,,,,,,,,
Currency,76,,,,,,,,,,,,,,,,
Currency,77,,,,,,,,,,,,,,,,
Currency,78,,,,,,,,,,,,,,,,
Currency,79,,,,,,,,,,,,,,,,
Currency,80,,,,,,,,,,,,,,,,
Currency,81,,,,,,,,,,,,,,,,
Currency,82,,,,,,,,,,,,,,,,
Currency,83,,,,,,,,,,,,,,,,
Currency,84,,,,,,,,,,,,,,,,
Currency,85,,,,,,,,,,,,,,,,
Currency,86,,,,,,,,,,,,,,,,
Currency,87,,,,,,,,,,,,,,,,
Currency,88,,,,,,,,,,,,,,,,
Currency,89,,,,,,,,,,,,,,,,
Currency,90,,,,,,,,,,,,,,,,
Currency,91,,,,,,,,,,,,,,,,
Currency,92,,,,,,,,,,,,,,,,
Currency,93,,,,,,,,,,,,,,,,
Currency,94,,,,,,,,,,,,,,,,
Change (%),1,-0.022052000000000002,,,,,,,,,,,,,,,
Change (%),2,-0.003498,,,,,,,,,,,,,,,
Change (%),3,-0.009434,,,,,,,,,,,,,,,
Change (%),4,-0.008877000000000001,,,,,,,,,,,,,,,
Change (%),5,-0.022222,,,,,,,,,,,,,,,
Change (%),6,-0.0006776999999999999,,,,,,,,,,,,,,,
Change (%),7,-0.041105,,,,,,,,,,,,,,,
Change (%),8,-0.013506,,,,,,,,,,,,,,,
Change (%),9,-0.012397,,,,,,,,,,,,,,,
Change (%),10,0.0,,,,,,,,,,,,,,,
Change (%),11,0.001801,,,,,,,,,,,,,,,
Change (%),12,0.007589,,,,,,,,,,,,,,,
Change (%),13,0.0007886999999999999,,,,,,,,,,,,,,,
Change (%),14,0.012552,,,,,,,,,,,,,,,
Change (%),15,-0.0014080000000000002,,,,,,,,,,,,,,,
Change (%),16,0.009277,,,,,,,,,,,,,,,
Change (%),17,-0.015288,,,,,,,,,,,,,,,
Change (%),18,-0.009213,,,,,,,,,,,,,,,
Change (%),19,0.026038000000000002,,,,,,,,,,,,,,,
Change (%),20,-0.029937000000000002,,,,,,,,,,,,,,,
Change (%),21,-0.014432,,,,,,,,,,,,,,,
Change (%),22,0.0,,,,,,,,,,,,,,,
Change (%),23,-0.001055,,,,,,,,,,,,,,,
Change (%),24,-0.020493,,,,,,,,,,,,,,,
Change (%),25,0.008538,,,,,,,,,,,,,,,
Change (%),26,-0.156317,,,,,,,,,,,,,,,
Change (%),27,0.031056,,,,,,,,,,,,,,,
Change (%),28,-0.015545999999999999,,,,,,,,,,,,,,,
Change (%),29,-0.015702,,,,,,,,,,,,,,,
Change (%),30,0.011447,,,,,,,,,,,,,,,
Change (%),31,-0.042802,,,,,,,,,,,,,,,
Change (%),32,0.010603,,,,,,,,,,,,,,,
Change (%),33,-0.019151,,,,,,,,,,,,,,,
Change (%),34,-0.06575700000000001,,,,,,,,,,,,,,,
Change (%),35,-0.007207,,,,,,,,,,,,,,,
Change (%),36,-0.081989,,,,,,,,,,,,,,,
Change (%),37,-0.0005557,,,,,,,,,,,,,,,
Change (%),38,-0.024436,,,,,,,,,,,,,,,
Change (%),39,0.025539999999999997,,,,,,,,,,,,,,,
Change (%),40,-0.003473,,,,,,,,,,,,,,,
Change (%),41,0.019144,,,,,,,,,,,,,,,
Change (%),42,-0.039072,,,,,,,,,,,,,,,
Change (%),43,-0.009645,,,,,,,,,,,,,,,
Change (%),44,0.004752,,,,,,,,,,,,,,,
Change (%),45,0.060309,,,,,,,,,,,,,,,
Change (%),46,-0.012787999999999999,,,,,,,,,,,,,,,
Change (%),47,-0.037693,,,,,,,,,,,,,,,
Change (%),48,0.0,,,,,,,,,,,,,,,
Change (%),49,-0.021013999999999998,,,,,,,,,,,,,,,
Change (%),50,0.0,,,,,,,,,,,,,,,
Change (%),51,0.01687,,,,,,,,,,,,,,,
Change (%),52,0.007067,,,,,,,,,,,,,,,
Change (%),53,-0.022222,,,,,,,,,,,,,,,
Change (%),54,0.012552,,,,,,,,,,,,,,,
Change (%),55,0.009277,,,,,,,,,,,,,,,
Change (%),56,0.026038000000000002,,,,,,,,,,,,,,,
Change (%),57,0.026878000000000003,,,,,,,,,,,,,,,
Change (%),58,0.0,,,,,,,,,,,,,,,
Change (%),59,-0.023454000000000003,,,,,,,,,,,,,,,
Change (%),60,0.020087,,,,,,,,,,,,,,,
Change (%),61,0.025539999999999997,,,,,,,,,,,,,,,
Change (%),62,-0.003473,,,,,,,,,,,,,,,
Change (%),63,0.060309,,,,,,,,,,,,,,,
Change (%),64,-0.022052000000000002,,,,,,,,,,,,,,,
Change (%),65,-0.008877000000000001,,,,,,,,,,,,,,,
Change (%),66,-0.0006776999999999999,,,,,,,,,,,,,,,
Change (%),67,0.012552,,,,,,,,,,,,,,,
Change (%),68,-0.0014080000000000002,,,,,,,,,,,,,,,
Change (%),69,-0.014432,,,,,,,,,,,,,,,
Change (%),70,-0.020493,,,,,,,,,,,,,,,
Change (%),71,-0.015545999999999999,,,,,,,,,,,,,,,
Change (%),72,-0.038959,,,,,,,,,,,,,,,
Change (%),73,0.026878000000000003,,,,,,,,,,,,,,,
Change (%),74,-0.029937000000000002,,,,,,,,,,,,,,,
Change (%),75,-0.030731,,,,,,,,,,,,,,,
Change (%),76,-0.023454000000000003,,,,,,,,,,,,,,,
Change (%),77,-0.017491,,,,,,,,,,,,,,,
Change (%),78,-0.006743,,,,,,,,,,,,,,,
Change (%),79,-0.041645,,,,,,,,,,,,,,,
Change (%),80,0.003626,,,,,,,,,,,,,,,
Change (%),81,0.001367,,,,,,,,,,,,,,,
Change (%),82,-0.006311,,,,,,,,,,,,,,,
Change (%),83,-0.0052510000000000005,,,,,,,,,,,,,,,
Change (%),84,0.020087,,,,,,,,,,,,,,,
Change (%),85,-0.009074,,,,,,,,,,,,,,,
Change (%),86,-0.010424,,,,,,,,,,,,,,,
Change (%),87,0.012739,,,,,,,,,,,,,,,
Change (%),88,0.017064,,,,,,,,,,,,,,,
Change (%),89,-0.0018360000000000002,,,,,,,,,,,,,,,
Change (%),90,0.012904,,,,,,,,,,,,,,,
Change (%),91,0.0021279999999999997,,,,,,,,,,,,,,,
Change (%),92,-0.009268,,,,,,,,,,,,,,,
Change (%),93,-0.0006776999999999999,,,,,,,,,,,,,,,
Change (%),94,0.026038000000000002,,,,,,,,,,,,,,,
Change,1,-5.64,,,,,,,,,,,,,,,
Change,2,-0.08,,,,,,,,,,,,,,,
Change,3,-0.6,,,,,,,,,,,,,,,
Change,4,-1.86,,,,,,,,,,,,,,,
Change,5,-0.01,,,,,,,,,,,,,,,
Change,6,-0.8,,,,,,,,,,,,,,,
Change,7,-13.81,,,,,,,,,,,,,,,
Change,8,-2.6,,,,,,,,,,,,,,,
Change,9,-0.03,,,,,,,,,,,,,,,
Change,10,0.0,,,,,,,,,,,,,,,
Change,11,0.19,,,,,,,,,,,,,,,
Change,12,0.59,,,,,,,,,,,,,,,
Change,13,0.06,,,,,,,,,,,,,,,
Change,14,0.03,,,,,,,,,,,,,,,
Change,15,-0.14,,,,,,,,,,,,,,,
Change,16,0.17,,,,,,,,,,,,,,,
Change,17,-2.34,,,,,,,,,,,,,,,
Change,18,-0.11,,,,,,,,,,,,,,,
Change,19,0.505,,,,,,,,,,,,,,,
Change,20,-11.4,,,,,,,,,,,,,,,
